run,scenario,implementation,ns_per_op,ns_min,ns_max,thread_cycles_per_op,units_per_second,allocations,reallocations,frees,allocated_bytes,freed_bytes
2,explosion_512_overlap_false,old,2429243.8,2389675.0,2521287.5,5314698.5,210765.2,5,34,5,2792048,2792048
2,explosion_512_overlap_true,new,251993.8,243375.0,270118.8,552646.2,2031796.4,5,27,5,28528,28528
2,explosion_512_overlap_true,old,338568.8,328300.0,355293.8,741278.9,1512248.3,5,27,5,28528,28528
2,actor_1_children_0,new,4618.8,4587.5,7681.2,10234.2,216508.8,6,4,6,26522,26522
2,actor_1_children_0,old,4993.8,4975.0,7337.5,11071.0,200250.3,8,4,8,26536,26536
2,actor_1_children_4,new,12306.2,12293.8,14631.2,27122.0,81259.5,15,5,15,56562,56562
2,actor_1_children_4,old,15975.0,14468.8,20700.0,35202.3,62597.8,25,5,25,56632,56632
2,actor_8_children_0,new,99262.5,90925.0,107725.0,217661.6,80594.4,68,20,68,438875,438875
2,actor_8_children_0,old,226956.2,183431.2,257318.8,496467.8,35249.1,112,25,112,524836,524836
2,actor_8_children_4,new,356668.8,331925.0,373675.0,780926.1,22429.8,105,32,105,561115,561115
2,actor_8_children_4,old,324493.8,185637.5,345993.8,711577.9,24653.8,241,37,241,647720,647720
2,actor_32_children_0,new,499643.8,449593.8,582318.8,1089117.8,64045.6,284,30,284,1778075,1778075
2,actor_32_children_0,old,654575.0,623518.8,693681.2,1433856.4,48886.7,472,37,472,2126092,2126092
2,actor_32_children_4,new,762056.2,687262.5,813993.8,1666649.8,41991.7,417,50,417,2291035,2291035
2,actor_32_children_4,old,1145031.2,864668.8,1439275.0,2508638.0,27946.8,985,57,985,2641712,2641712
2,actor_128_children_0,new,2345481.2,2288643.8,2569668.8,5134708.5,54573.0,1148,40,1148,7134875,7134875
2,actor_128_children_0,old,2599618.8,2505143.8,2990593.8,5689714.2,49238.0,1912,49,1912,8531116,8531116
2,actor_128_children_4,new,3368350.0,3139212.5,3745475.0,7360411.1,38000.8,1665,68,1665,9210715,9210715
2,actor_128_children_4,old,4393231.2,4069712.5,4570562.5,9621905.9,29135.7,3961,77,3961,10617680,10617680
3,visibility_1_before,old,1781.6,1733.6,1880.9,3912.8,71843893.9,0,0,0,0,0
3,visibility_1_before,new,321.5,320.9,490.8,708.7,398153098.4,0,0,0,0,0
3,visibility_1_late,old,1871.3,1743.9,1963.5,4111.3,68402045.7,0,0,0,0,0
3,visibility_1_late,new,265.2,264.6,333.4,585.6,482592047.1,0,0,0,0,0
3,visibility_1_after,old,748.2,697.7,964.1,1645.4,171067606.4,0,0,0,0,0
3,visibility_1_after,new,215.0,182.8,323.4,475.4,595240690.3,0,0,0,0,0
3,visibility_8_before,old,1850.0,1809.8,1964.8,4064.2,69189189.2,0,0,0,0,0
3,visibility_8_before,new,310.5,310.4,344.3,684.7,412176100.6,0,0,0,0,0
3,visibility_8_late,old,3937.9,3685.7,4238.7,8632.1,32504711.8,0,0,0,0,0
3,visibility_8_late,new,283.6,275.4,319.1,625.5,451349862.3,0,0,0,0,0
3,visibility_8_after,old,790.6,776.8,813.9,1723.4,161897233.2,0,0,0,0,0
3,visibility_8_after,new,195.9,195.5,226.0,433.4,653399800.6,0,0,0,0,0
3,visibility_32_before,old,1793.8,1675.2,1898.0,3940.3,71358885.0,0,0,0,0,0
3,visibility_32_before,new,305.3,290.2,414.5,673.9,419296225.2,0,0,0,0,0
3,visibility_32_late,old,9460.9,9025.2,10205.5,20729.9,13529314.6,0,0,0,0,0
3,visibility_32_late,new,265.2,264.8,304.7,585.6,482592047.1,0,0,0,0,0
3,visibility_32_after,old,661.7,635.2,794.5,1455.9,193435655.3,0,0,0,0,0
3,visibility_32_after,new,177.0,176.6,212.9,391.0,723355408.4,0,0,0,0,0
3,visibility_128_before,old,1747.9,1577.0,1990.4,3708.3,73232763.4,0,0,0,0,0
3,visibility_128_before,new,321.5,321.1,502.1,708.7,398153098.4,0,0,0,0,0
3,visibility_128_late,old,31844.1,30761.7,32440.0,69741.4,4019577.8,0,0,0,0,0
3,visibility_128_late,new,285.4,284.8,299.4,629.8,448569473.0,0,0,0,0,0
3,visibility_128_after,old,682.0,681.1,692.4,1500.5,187674685.0,0,0,0,0,0
3,visibility_128_after,new,195.9,195.1,226.8,433.4,653399800.6,0,0,0,0,0
3,colors_default,old,46567.6,46314.8,50482.8,102056.4,2748693.5,128,0,128,896,896
3,colors_default,new,10721.9,10520.3,11086.3,23504.5,11938210.4,0,0,0,0,0
3,colors_color,old,13126.6,12700.4,13624.6,28743.4,9751220.1,128,0,128,640,640
3,colors_color,new,1125.0,977.0,1391.8,2457.4,113777777.8,0,0,0,0,0
3,colors_rainbow,old,14968.8,14672.7,16107.8,32824.7,8551148.2,128,0,128,896,896
3,colors_rainbow,new,1712.9,1597.3,1916.0,3766.7,74727480.0,0,0,0,0,0
3,colors_shadow,old,47730.1,47060.9,51726.6,104596.9,2681747.1,128,0,128,1408,1408
3,colors_shadow,new,10030.9,8503.5,11360.5,21848.0,12760621.5,0,0,0,0,0
3,colors_unknown,old,115752.7,112972.7,121951.6,253757.4,1105805.4,128,0,128,1536,1536
3,colors_unknown,new,39371.5,37374.6,40830.1,85808.2,3251083.9,0,0,0,0,0
3,colors_unicode,old,40641.8,39430.5,42234.0,89088.7,3149467.0,128,0,128,1536,1536
3,colors_unicode,new,8217.2,7400.4,9107.0,18029.9,15577105.9,0,0,0,0,0
3,colors_short_limit,old,167418.4,161003.9,169409.0,367021.1,764551.8,128,0,128,2048,2048
